DEF: 38, Nature: NEGATIVE, IV:  0, Roll:  1 ----> 48
DEF: 46, Nature: NEGATIVE, IV: 27, Roll:  7 ----> 48
DEF: 46, Nature: NEGATIVE, IV: 27, Roll:  8 ----> 48
DEF: 46, Nature: NEGATIVE, IV: 27, Roll:  9 ----> 48
DEF: 46, Nature: NEGATIVE, IV: 27, Roll: 10 ----> 48
DEF: 46, Nature: NEGATIVE, IV: 27, Roll: 11 ----> 50
DEF: 46, Nature: NEGATIVE, IV: 27, Roll: 12 ----> 50
DEF: 46, Nature: NEGATIVE, IV: 27, Roll: 13 ----> 50
DEF: 46, Nature: NEGATIVE, IV: 27, Roll: 14 ----> 50
DEF: 46, Nature: NEGATIVE, IV: 27, Roll: 15 ----> 50
DEF: 46, Nature: NEGATIVE, IV: 27, Roll: 16 ----> 54
DEF: 46, Nature: NEGATIVE, IV: 28, Roll:  1 ----> 44
DEF: 46, Nature: NEGATIVE, IV: 28, Roll:  2 ----> 44
DEF: 46, Nature: NEGATIVE, IV: 28, Roll:  3 ----> 44
DEF: 46, Nature: NEGATIVE, IV: 28, Roll:  4 ----> 44
DEF: 46, Nature: NEGATIVE, IV: 28, Roll:  5 ----> 48
DEF: 46, Nature: NEGATIVE, IV: 28, Roll:  6 ----> 48
DEF: 46, Nature: NEGATIVE, IV: 28, Roll:  7 ----> 48
DEF: 46, Nature: NEGATIVE, IV: 28, Roll:  8 ----> 48
DEF: 46, Nature: NEGATIVE, IV: 28, Roll:  9 ----> 48
DEF: 46, Nature: NEGATIVE, IV: 28, Roll: 10 ----> 48
DEF: 46, Nature: NEGATIVE, IV: 28, Roll: 11 ----> 50
DEF: 46, Nature: NEGATIVE, IV: 28, Roll: 12 ----> 50
DEF: 46, Nature: NEGATIVE, IV: 28, Roll: 13 ----> 50
DEF: 46, Nature: NEGATIVE, IV: 28, Roll: 14 ----> 50
DEF: 46, Nature: NEGATIVE, IV: 28, Roll: 15 ----> 50
DEF: 46, Nature: NEGATIVE, IV: 28, Roll: 16 ----> 54
DEF: 46, Nature: NEGATIVE, IV: 29, Roll:  1 ----> 44
DEF: 46, Nature: NEGATIVE, IV: 29, Roll:  2 ----> 44
DEF: 46, Nature: NEGATIVE, IV: 29, Roll:  3 ----> 44
DEF: 46, Nature: NEGATIVE, IV: 29, Roll:  4 ----> 44
DEF: 46, Nature: NEGATIVE, IV: 29, Roll:  5 ----> 48
DEF: 46, Nature: NEGATIVE, IV: 29, Roll:  6 ----> 48
DEF: 46, Nature: NEGATIVE, IV: 29, Roll:  7 ----> 48
DEF: 46, Nature: NEGATIVE, IV: 29, Roll:  8 ----> 48
DEF: 46, Nature: NEGATIVE, IV: 29, Roll:  9 ----> 48
DEF: 46, Nature: NEGATIVE, IV: 29, Roll: 10 ----> 48
DEF: 46, Nature: NEGATIVE, IV: 29, Roll: 11 ----> 50
DEF: 46, Nature: NEGATIVE, IV: 29, Roll: 12 ----> 50
DEF: 46, Nature: NEGATIVE, IV: 29, Roll: 13 ----> 50
DEF: 46, Nature: NEGATIVE, IV: 29, Roll: 14 ----> 50
DEF: 46, Nature: NEGATIVE, IV: 29, Roll: 15 ----> 50
DEF: 46, Nature: NEGATIVE, IV: 29, Roll: 16 ----> 54
DEF: 46, Nature: NEGATIVE, IV: 30, Roll:  1 ----> 44
DEF: 46, Nature: NEGATIVE, IV: 30, Roll:  2 ----> 44
DEF: 46, Nature: NEGATIVE, IV: 30, Roll:  3 ----> 44
DEF: 46, Nature: NEGATIVE, IV: 30, Roll:  4 ----> 44
DEF: 46, Nature: NEGATIVE, IV: 30, Roll:  5 ----> 48
DEF: 46, Nature: NEGATIVE, IV: 30, Roll:  6 ----> 48
DEF: 46, Nature: NEGATIVE, IV: 30, Roll:  7 ----> 48
DEF: 46, Nature: NEGATIVE, IV: 30, Roll:  8 ----> 48
DEF: 46, Nature: NEGATIVE, IV: 30, Roll:  9 ----> 48
DEF: 46, Nature: NEGATIVE, IV: 30, Roll: 10 ----> 48
DEF: 46, Nature: NEGATIVE, IV: 30, Roll: 11 ----> 50
DEF: 46, Nature: NEGATIVE, IV: 30, Roll: 12 ----> 50
DEF: 46, Nature: NEGATIVE, IV: 30, Roll: 13 ----> 50
DEF: 46, Nature: NEGATIVE, IV: 30, Roll: 14 ----> 50
DEF: 46, Nature: NEGATIVE, IV: 30, Roll: 15 ----> 50
DEF: 46, Nature: NEGATIVE, IV: 30, Roll: 16 ----> 54
DEF: 46, Nature: NEGATIVE, IV: 31, Roll:  1 ----> 44
DEF: 46, Nature: NEGATIVE, IV: 31, Roll:  2 ----> 44
DEF: 46, Nature: NEGATIVE, IV: 31, Roll:  3 ----> 44
DEF: 46, Nature: NEGATIVE, IV: 31, Roll:  4 ----> 44
DEF: 46, Nature: NEGATIVE, IV: 31, Roll:  5 ----> 48
DEF: 46, Nature: NEGATIVE, IV: 31, Roll:  6 ----> 48
DEF: 46, Nature: NEGATIVE, IV: 31, Roll:  7 ----> 48
DEF: 46, Nature: NEGATIVE, IV: 31, Roll:  8 ----> 48
DEF: 46, Nature: NEGATIVE, IV: 31, Roll:  9 ----> 48
DEF: 46, Nature: NEGATIVE, IV: 31, Roll: 10 ----> 48
DEF: 46, Nature: NEGATIVE, IV: 31, Roll: 11 ----> 50
DEF: 46, Nature: NEGATIVE, IV: 31, Roll: 12 ----> 50
DEF: 46, Nature: NEGATIVE, IV: 31, Roll: 13 ----> 50
DEF: 46, Nature: NEGATIVE, IV: 31, Roll: 14 ----> 50
DEF: 46, Nature: NEGATIVE, IV: 31, Roll: 15 ----> 50
DEF: 46, Nature: NEGATIVE, IV: 31, Roll: 16 ----> 54
DEF: 46, Nature: NEUTRAL, IV:  0, Roll:  1 ----> 44
DEF: 46, Nature: NEUTRAL, IV:  0, Roll:  2 ----> 44
DEF: 46, Nature: NEUTRAL, IV:  0, Roll:  3 ----> 44
DEF: 46, Nature: NEUTRAL, IV:  0, Roll:  4 ----> 44
DEF: 46, Nature: NEUTRAL, IV:  0, Roll:  5 ----> 48
DEF: 46, Nature: NEUTRAL, IV:  0, Roll:  6 ----> 48
DEF: 46, Nature: NEUTRAL, IV:  0, Roll:  7 ----> 48
DEF: 46, Nature: NEUTRAL, IV:  0, Roll:  8 ----> 48
DEF: 46, Nature: NEUTRAL, IV:  0, Roll:  9 ----> 48
DEF: 46, Nature: NEUTRAL, IV:  0, Roll: 10 ----> 48
DEF: 46, Nature: NEUTRAL, IV:  0, Roll: 11 ----> 50
DEF: 46, Nature: NEUTRAL, IV:  0, Roll: 12 ----> 50
DEF: 46, Nature: NEUTRAL, IV:  0, Roll: 13 ----> 50
DEF: 46, Nature: NEUTRAL, IV:  0, Roll: 14 ----> 50
DEF: 46, Nature: NEUTRAL, IV:  0, Roll: 15 ----> 50
DEF: 46, Nature: NEUTRAL, IV:  0, Roll: 16 ----> 54
DEF: 46, Nature: NEUTRAL, IV:  1, Roll:  1 ----> 44
DEF: 46, Nature: NEUTRAL, IV:  1, Roll:  2 ----> 44
DEF: 46, Nature: NEUTRAL, IV:  1, Roll:  3 ----> 44
DEF: 46, Nature: NEUTRAL, IV:  1, Roll:  4 ----> 44
DEF: 46, Nature: NEUTRAL, IV:  1, Roll:  5 ----> 48
DEF: 46, Nature: NEUTRAL, IV:  1, Roll:  6 ----> 48
DEF: 46, Nature: NEUTRAL, IV:  1, Roll:  7 ----> 48
DEF: 46, Nature: NEUTRAL, IV:  1, Roll:  8 ----> 48
DEF: 46, Nature: NEUTRAL, IV:  1, Roll:  9 ----> 48
DEF: 46, Nature: NEUTRAL, IV:  1, Roll: 10 ----> 48
DEF: 46, Nature: NEUTRAL, IV:  1, Roll: 11 ----> 50
DEF: 46, Nature: NEUTRAL, IV:  1, Roll: 12 ----> 50
DEF: 46, Nature: NEUTRAL, IV:  1, Roll: 13 ----> 50
DEF: 46, Nature: NEUTRAL, IV:  1, Roll: 14 ----> 50
DEF: 46, Nature: NEUTRAL, IV:  1, Roll: 15 ----> 50
DEF: 46, Nature: NEUTRAL, IV:  1, Roll: 16 ----> 54
DEF: 46, Nature: NEUTRAL, IV:  2, Roll:  1 ----> 44
DEF: 46, Nature: NEUTRAL, IV:  2, Roll:  2 ----> 44
DEF: 46, Nature: NEUTRAL, IV:  2, Roll:  3 ----> 44
DEF: 46, Nature: NEUTRAL, IV:  2, Roll:  4 ----> 44
DEF: 46, Nature: NEUTRAL, IV:  2, Roll:  5 ----> 48
DEF: 46, Nature: NEUTRAL, IV:  2, Roll:  6 ----> 48
DEF: 46, Nature: NEUTRAL, IV:  2, Roll:  7 ----> 48
DEF: 46, Nature: NEUTRAL, IV:  2, Roll:  8 ----> 48
DEF: 46, Nature: NEUTRAL, IV:  2, Roll:  9 ----> 48
DEF: 46, Nature: NEUTRAL, IV:  2, Roll: 10 ----> 48
DEF: 46, Nature: NEUTRAL, IV:  2, Roll: 11 ----> 50
DEF: 46, Nature: NEUTRAL, IV:  2, Roll: 12 ----> 50
DEF: 46, Nature: NEUTRAL, IV:  2, Roll: 13 ----> 50
DEF: 46, Nature: NEUTRAL, IV:  2, Roll: 14 ----> 50
DEF: 46, Nature: NEUTRAL, IV:  2, Roll: 15 ----> 50
DEF: 46, Nature: NEUTRAL, IV:  2, Roll: 16 ----> 54
DEF: 46, Nature: NEUTRAL, IV:  3, Roll:  1 ----> 44
DEF: 46, Nature: NEUTRAL, IV:  3, Roll:  2 ----> 44
DEF: 46, Nature: NEUTRAL, IV:  3, Roll:  3 ----> 44
DEF: 46, Nature: NEUTRAL, IV:  3, Roll:  4 ----> 44
DEF: 46, Nature: NEUTRAL, IV:  3, Roll:  5 ----> 48
DEF: 46, Nature: NEUTRAL, IV:  3, Roll:  6 ----> 48
DEF: 46, Nature: NEUTRAL, IV:  3, Roll:  7 ----> 48
DEF: 46, Nature: NEUTRAL, IV:  3, Roll:  8 ----> 48
DEF: 46, Nature: NEUTRAL, IV:  3, Roll:  9 ----> 48
DEF: 46, Nature: NEUTRAL, IV:  3, Roll: 10 ----> 48
DEF: 46, Nature: NEUTRAL, IV:  3, Roll: 11 ----> 50
DEF: 46, Nature: NEUTRAL, IV:  3, Roll: 12 ----> 50
DEF: 46, Nature: NEUTRAL, IV:  3, Roll: 13 ----> 50
DEF: 46, Nature: NEUTRAL, IV:  3, Roll: 14 ----> 50
DEF: 46, Nature: NEUTRAL, IV:  3, Roll: 15 ----> 50
DEF: 46, Nature: NEUTRAL, IV:  3, Roll: 16 ----> 54
DEF: 46, Nature: NEUTRAL, IV:  4, Roll:  1 ----> 44
DEF: 46, Nature: NEUTRAL, IV:  4, Roll:  2 ----> 44
DEF: 46, Nature: NEUTRAL, IV:  4, Roll:  3 ----> 44
DEF: 46, Nature: NEUTRAL, IV:  4, Roll:  4 ----> 44
DEF: 46, Nature: NEUTRAL, IV:  4, Roll:  5 ----> 48
DEF: 46, Nature: NEUTRAL, IV:  4, Roll:  6 ----> 48
DEF: 46, Nature: NEUTRAL, IV:  4, Roll:  7 ----> 48
DEF: 46, Nature: NEUTRAL, IV:  4, Roll:  8 ----> 48
DEF: 46, Nature: NEUTRAL, IV:  4, Roll:  9 ----> 48
DEF: 46, Nature: NEUTRAL, IV:  4, Roll: 10 ----> 48
DEF: 46, Nature: NEUTRAL, IV:  4, Roll: 11 ----> 50
DEF: 46, Nature: NEUTRAL, IV:  4, Roll: 12 ----> 50
DEF: 46, Nature: NEUTRAL, IV:  4, Roll: 13 ----> 50
DEF: 46, Nature: NEUTRAL, IV:  4, Roll: 14 ----> 50
DEF: 46, Nature: NEUTRAL, IV:  4, Roll: 15 ----> 50
DEF: 46, Nature: NEUTRAL, IV:  4, Roll: 16 ----> 54
DEF: 46, Nature: NEUTRAL, IV:  5, Roll:  1 ----> 44
DEF: 46, Nature: NEUTRAL, IV:  5, Roll:  2 ----> 44
DEF: 46, Nature: NEUTRAL, IV:  5, Roll:  3 ----> 44
DEF: 46, Nature: NEUTRAL, IV:  5, Roll:  4 ----> 44
DEF: 46, Nature: NEUTRAL, IV:  5, Roll:  5 ----> 48
DEF: 46, Nature: NEUTRAL, IV:  5, Roll:  6 ----> 48
DEF: 46, Nature: NEUTRAL, IV:  5, Roll:  7 ----> 48
DEF: 46, Nature: NEUTRAL, IV:  5, Roll:  8 ----> 48
DEF: 46, Nature: NEUTRAL, IV:  5, Roll:  9 ----> 48
DEF: 46, Nature: NEUTRAL, IV:  5, Roll: 10 ----> 48
DEF: 46, Nature: NEUTRAL, IV:  5, Roll: 11 ----> 50
DEF: 46, Nature: NEUTRAL, IV:  5, Roll: 12 ----> 50
DEF: 46, Nature: NEUTRAL, IV:  5, Roll: 13 ----> 50
DEF: 46, Nature: NEUTRAL, IV:  5, Roll: 14 ----> 50
DEF: 46, Nature: NEUTRAL, IV:  5, Roll: 15 ----> 50
DEF: 46, Nature: NEUTRAL, IV:  5, Roll: 16 ----> 54
DEF: 46, Nature: NEUTRAL, IV:  6, Roll:  1 ----> 44
DEF: 46, Nature: NEUTRAL, IV:  6, Roll:  2 ----> 44
DEF: 46, Nature: NEUTRAL, IV:  6, Roll:  3 ----> 44
DEF: 46, Nature: NEUTRAL, IV:  6, Roll:  4 ----> 44
DEF: 46, Nature: NEUTRAL, IV:  6, Roll:  5 ----> 48
DEF: 46, Nature: NEUTRAL, IV:  6, Roll:  6 ----> 48
DEF: 46, Nature: NEUTRAL, IV:  6, Roll:  7 ----> 48
DEF: 46, Nature: NEUTRAL, IV:  6, Roll:  8 ----> 48
DEF: 46, Nature: NEUTRAL, IV:  6, Roll:  9 ----> 48
DEF: 46, Nature: NEUTRAL, IV:  6, Roll: 10 ----> 48
DEF: 46, Nature: NEUTRAL, IV:  6, Roll: 11 ----> 50
DEF: 46, Nature: NEUTRAL, IV:  6, Roll: 12 ----> 50
DEF: 46, Nature: NEUTRAL, IV:  6, Roll: 13 ----> 50
DEF: 46, Nature: NEUTRAL, IV:  6, Roll: 14 ----> 50
DEF: 46, Nature: NEUTRAL, IV:  6, Roll: 15 ----> 50
DEF: 46, Nature: NEUTRAL, IV:  6, Roll: 16 ----> 54
DEF: 46, Nature: NEUTRAL, IV:  7, Roll:  1 ----> 48
DEF: 46, Nature: NEUTRAL, IV:  7, Roll:  2 ----> 48
DEF: 46, Nature: NEUTRAL, IV:  7, Roll:  3 ----> 48
DEF: 46, Nature: NEUTRAL, IV:  7, Roll:  4 ----> 48
DEF: 46, Nature: NEUTRAL, IV:  7, Roll:  5 ----> 48
DEF: 46, Nature: NEUTRAL, IV:  7, Roll:  6 ----> 50
DEF: 46, Nature: NEUTRAL, IV:  7, Roll:  7 ----> 50
DEF: 46, Nature: NEUTRAL, IV:  7, Roll:  8 ----> 50
DEF: 46, Nature: NEUTRAL, IV:  7, Roll:  9 ----> 50
DEF: 46, Nature: NEUTRAL, IV:  7, Roll: 10 ----> 50
DEF: 46, Nature: NEUTRAL, IV:  7, Roll: 11 ----> 54
DEF: 46, Nature: NEUTRAL, IV:  7, Roll: 12 ----> 54
DEF: 46, Nature: NEUTRAL, IV:  7, Roll: 13 ----> 54
DEF: 46, Nature: NEUTRAL, IV:  7, Roll: 14 ----> 54
DEF: 46, Nature: NEUTRAL, IV:  7, Roll: 15 ----> 54
DEF: 46, Nature: NEUTRAL, IV:  7, Roll: 16 ----> 56
DEF: 46, Nature: NEUTRAL, IV:  8, Roll:  1 ----> 48
DEF: 46, Nature: NEUTRAL, IV:  8, Roll:  2 ----> 48
DEF: 46, Nature: NEUTRAL, IV:  8, Roll:  3 ----> 48
DEF: 46, Nature: NEUTRAL, IV:  8, Roll:  4 ----> 48
DEF: 46, Nature: NEUTRAL, IV:  8, Roll:  5 ----> 48
DEF: 46, Nature: NEUTRAL, IV:  8, Roll:  6 ----> 50
DEF: 46, Nature: NEUTRAL, IV:  8, Roll:  7 ----> 50
DEF: 46, Nature: NEUTRAL, IV:  8, Roll:  8 ----> 50
DEF: 46, Nature: NEUTRAL, IV:  8, Roll:  9 ----> 50
DEF: 46, Nature: NEUTRAL, IV:  8, Roll: 10 ----> 50
DEF: 46, Nature: NEUTRAL, IV:  8, Roll: 11 ----> 54
DEF: 46, Nature: NEUTRAL, IV:  8, Roll: 12 ----> 54
DEF: 46, Nature: NEUTRAL, IV:  8, Roll: 13 ----> 54
DEF: 46, Nature: NEUTRAL, IV:  8, Roll: 14 ----> 54
DEF: 46, Nature: NEUTRAL, IV:  8, Roll: 15 ----> 54
DEF: 46, Nature: NEUTRAL, IV:  8, Roll: 16 ----> 56
DEF: 46, Nature: NEUTRAL, IV:  9, Roll:  1 ----> 48
DEF: 46, Nature: NEUTRAL, IV:  9, Roll:  2 ----> 48
DEF: 46, Nature: NEUTRAL, IV:  9, Roll:  3 ----> 48
DEF: 46, Nature: NEUTRAL, IV:  9, Roll:  4 ----> 48
DEF: 46, Nature: NEUTRAL, IV:  9, Roll:  5 ----> 48
DEF: 46, Nature: NEUTRAL, IV:  9, Roll:  6 ----> 50
DEF: 46, Nature: NEUTRAL, IV:  9, Roll:  7 ----> 50
DEF: 46, Nature: NEUTRAL, IV:  9, Roll:  8 ----> 50
DEF: 46, Nature: NEUTRAL, IV:  9, Roll:  9 ----> 50
DEF: 46, Nature: NEUTRAL, IV:  9, Roll: 10 ----> 50
DEF: 46, Nature: NEUTRAL, IV:  9, Roll: 11 ----> 54
DEF: 46, Nature: NEUTRAL, IV:  9, Roll: 12 ----> 54
DEF: 46, Nature: NEUTRAL, IV:  9, Roll: 13 ----> 54
DEF: 46, Nature: NEUTRAL, IV:  9, Roll: 14 ----> 54
DEF: 46, Nature: NEUTRAL, IV:  9, Roll: 15 ----> 54
DEF: 46, Nature: NEUTRAL, IV:  9, Roll: 16 ----> 56
DEF: 46, Nature: NEUTRAL, IV: 10, Roll:  1 ----> 48
DEF: 46, Nature: NEUTRAL, IV: 10, Roll:  2 ----> 48
DEF: 46, Nature: NEUTRAL, IV: 10, Roll:  3 ----> 48
DEF: 46, Nature: NEUTRAL, IV: 10, Roll:  4 ----> 48
DEF: 46, Nature: NEUTRAL, IV: 10, Roll:  5 ----> 48
DEF: 46, Nature: NEUTRAL, IV: 10, Roll:  6 ----> 50
DEF: 46, Nature: NEUTRAL, IV: 10, Roll:  7 ----> 50
DEF: 46, Nature: NEUTRAL, IV: 10, Roll:  8 ----> 50
DEF: 46, Nature: NEUTRAL, IV: 10, Roll:  9 ----> 50
DEF: 46, Nature: NEUTRAL, IV: 10, Roll: 10 ----> 50
DEF: 46, Nature: NEUTRAL, IV: 10, Roll: 11 ----> 54
DEF: 46, Nature: NEUTRAL, IV: 10, Roll: 12 ----> 54
DEF: 46, Nature: NEUTRAL, IV: 10, Roll: 13 ----> 54
DEF: 46, Nature: NEUTRAL, IV: 10, Roll: 14 ----> 54
DEF: 46, Nature: NEUTRAL, IV: 10, Roll: 15 ----> 54
DEF: 46, Nature: NEUTRAL, IV: 10, Roll: 16 ----> 56
DEF: 46, Nature: NEUTRAL, IV: 11, Roll:  1 ----> 48
DEF: 46, Nature: NEUTRAL, IV: 11, Roll:  2 ----> 48
DEF: 46, Nature: NEUTRAL, IV: 11, Roll:  3 ----> 48
DEF: 46, Nature: NEUTRAL, IV: 11, Roll:  4 ----> 48
DEF: 46, Nature: NEUTRAL, IV: 11, Roll:  5 ----> 48
DEF: 46, Nature: NEUTRAL, IV: 11, Roll:  6 ----> 50
DEF: 46, Nature: NEUTRAL, IV: 11, Roll:  7 ----> 50
DEF: 46, Nature: NEUTRAL, IV: 11, Roll:  8 ----> 50
DEF: 46, Nature: NEUTRAL, IV: 11, Roll:  9 ----> 50
DEF: 46, Nature: NEUTRAL, IV: 11, Roll: 10 ----> 50
DEF: 46, Nature: NEUTRAL, IV: 11, Roll: 11 ----> 54
DEF: 46, Nature: NEUTRAL, IV: 11, Roll: 12 ----> 54
DEF: 46, Nature: NEUTRAL, IV: 11, Roll: 13 ----> 54
DEF: 46, Nature: NEUTRAL, IV: 11, Roll: 14 ----> 54
DEF: 46, Nature: NEUTRAL, IV: 11, Roll: 15 ----> 54
DEF: 46, Nature: NEUTRAL, IV: 11, Roll: 16 ----> 56
DEF: 46, Nature: NEUTRAL, IV: 12, Roll:  1 ----> 48
DEF: 46, Nature: NEUTRAL, IV: 12, Roll:  2 ----> 48
DEF: 46, Nature: NEUTRAL, IV: 12, Roll:  3 ----> 48
DEF: 46, Nature: NEUTRAL, IV: 12, Roll:  4 ----> 48
DEF: 46, Nature: NEUTRAL, IV: 12, Roll:  5 ----> 48
DEF: 46, Nature: NEUTRAL, IV: 12, Roll:  6 ----> 50
DEF: 46, Nature: NEUTRAL, IV: 12, Roll:  7 ----> 50
DEF: 46, Nature: NEUTRAL, IV: 12, Roll:  8 ----> 50
DEF: 46, Nature: NEUTRAL, IV: 12, Roll:  9 ----> 50
DEF: 46, Nature: NEUTRAL, IV: 12, Roll: 10 ----> 50
DEF: 46, Nature: NEUTRAL, IV: 12, Roll: 11 ----> 54
DEF: 46, Nature: NEUTRAL, IV: 12, Roll: 12 ----> 54
DEF: 46, Nature: NEUTRAL, IV: 12, Roll: 13 ----> 54
DEF: 46, Nature: NEUTRAL, IV: 12, Roll: 14 ----> 54
DEF: 46, Nature: NEUTRAL, IV: 12, Roll: 15 ----> 54
DEF: 46, Nature: NEUTRAL, IV: 12, Roll: 16 ----> 56
DEF: 46, Nature: NEUTRAL, IV: 13, Roll:  1 ----> 48
DEF: 46, Nature: NEUTRAL, IV: 13, Roll:  2 ----> 48
DEF: 46, Nature: NEUTRAL, IV: 13, Roll:  3 ----> 48
DEF: 46, Nature: NEUTRAL, IV: 13, Roll:  4 ----> 48
DEF: 46, Nature: NEUTRAL, IV: 13, Roll:  5 ----> 48
DEF: 46, Nature: NEUTRAL, IV: 13, Roll:  6 ----> 50
DEF: 46, Nature: NEUTRAL, IV: 13, Roll:  7 ----> 50
DEF: 46, Nature: NEUTRAL, IV: 13, Roll:  8 ----> 50
DEF: 46, Nature: NEUTRAL, IV: 13, Roll:  9 ----> 50
DEF: 46, Nature: NEUTRAL, IV: 13, Roll: 10 ----> 50
DEF: 46, Nature: NEUTRAL, IV: 13, Roll: 11 ----> 54
DEF: 46, Nature: NEUTRAL, IV: 13, Roll: 12 ----> 54
DEF: 46, Nature: NEUTRAL, IV: 13, Roll: 13 ----> 54
DEF: 46, Nature: NEUTRAL, IV: 13, Roll: 14 ----> 54
DEF: 46, Nature: NEUTRAL, IV: 13, Roll: 15 ----> 54
DEF: 46, Nature: NEUTRAL, IV: 13, Roll: 16 ----> 56
DEF: 46, Nature: NEUTRAL, IV: 14, Roll:  1 ----> 48
DEF: 46, Nature: NEUTRAL, IV: 14, Roll:  2 ----> 48
DEF: 46, Nature: NEUTRAL, IV: 14, Roll:  3 ----> 48
DEF: 46, Nature: NEUTRAL, IV: 14, Roll:  4 ----> 48
DEF: 46, Nature: NEUTRAL, IV: 14, Roll:  5 ----> 48
DEF: 46, Nature: NEUTRAL, IV: 14, Roll:  6 ----> 50
DEF: 46, Nature: NEUTRAL, IV: 14, Roll:  7 ----> 50
DEF: 46, Nature: NEUTRAL, IV: 14, Roll:  8 ----> 50
DEF: 46, Nature: NEUTRAL, IV: 14, Roll:  9 ----> 50
DEF: 46, Nature: NEUTRAL, IV: 14, Roll: 10 ----> 50
DEF: 46, Nature: NEUTRAL, IV: 14, Roll: 11 ----> 54
DEF: 46, Nature: NEUTRAL, IV: 14, Roll: 12 ----> 54
DEF: 46, Nature: NEUTRAL, IV: 14, Roll: 13 ----> 54
DEF: 46, Nature: NEUTRAL, IV: 14, Roll: 14 ----> 54
DEF: 46, Nature: NEUTRAL, IV: 14, Roll: 15 ----> 54
DEF: 46, Nature: NEUTRAL, IV: 14, Roll: 16 ----> 56
DEF: 46, Nature: NEUTRAL, IV: 15, Roll:  1 ----> 48
DEF: 46, Nature: NEUTRAL, IV: 15, Roll:  2 ----> 48
DEF: 46, Nature: NEUTRAL, IV: 15, Roll:  3 ----> 48
DEF: 46, Nature: NEUTRAL, IV: 15, Roll:  4 ----> 48
DEF: 46, Nature: NEUTRAL, IV: 15, Roll:  5 ----> 48
DEF: 46, Nature: NEUTRAL, IV: 15, Roll:  6 ----> 50
DEF: 46, Nature: NEUTRAL, IV: 15, Roll:  7 ----> 50
DEF: 46, Nature: NEUTRAL, IV: 15, Roll:  8 ----> 50
DEF: 46, Nature: NEUTRAL, IV: 15, Roll:  9 ----> 50
DEF: 46, Nature: NEUTRAL, IV: 15, Roll: 10 ----> 50
DEF: 46, Nature: NEUTRAL, IV: 15, Roll: 11 ----> 54
DEF: 46, Nature: NEUTRAL, IV: 15, Roll: 12 ----> 54
DEF: 46, Nature: NEUTRAL, IV: 15, Roll: 13 ----> 54
DEF: 46, Nature: NEUTRAL, IV: 15, Roll: 14 ----> 54
DEF: 46, Nature: NEUTRAL, IV: 15, Roll: 15 ----> 54
DEF: 46, Nature: NEUTRAL, IV: 15, Roll: 16 ----> 56
DEF: 46, Nature: NEUTRAL, IV: 16, Roll:  1 ----> 48
DEF: 46, Nature: NEUTRAL, IV: 16, Roll:  2 ----> 48
DEF: 46, Nature: NEUTRAL, IV: 16, Roll:  3 ----> 48
DEF: 46, Nature: NEUTRAL, IV: 16, Roll:  4 ----> 48
DEF: 46, Nature: NEUTRAL, IV: 16, Roll:  5 ----> 48
DEF: 46, Nature: NEUTRAL, IV: 16, Roll:  6 ----> 50
DEF: 46, Nature: NEUTRAL, IV: 16, Roll:  7 ----> 50
DEF: 46, Nature: NEUTRAL, IV: 16, Roll:  8 ----> 50
DEF: 46, Nature: NEUTRAL, IV: 16, Roll:  9 ----> 50
DEF: 46, Nature: NEUTRAL, IV: 16, Roll: 10 ----> 50
DEF: 46, Nature: NEUTRAL, IV: 16, Roll: 11 ----> 54
DEF: 46, Nature: NEUTRAL, IV: 16, Roll: 12 ----> 54
DEF: 46, Nature: NEUTRAL, IV: 16, Roll: 13 ----> 54
DEF: 46, Nature: NEUTRAL, IV: 16, Roll: 14 ----> 54
DEF: 46, Nature: NEUTRAL, IV: 16, Roll: 15 ----> 54
DEF: 46, Nature: NEUTRAL, IV: 16, Roll: 16 ----> 56
DEF: 46, Nature: NEUTRAL, IV: 17, Roll:  1 ----> 48
DEF: 46, Nature: NEUTRAL, IV: 17, Roll:  2 ----> 48
DEF: 46, Nature: NEUTRAL, IV: 17, Roll:  3 ----> 48
DEF: 46, Nature: NEUTRAL, IV: 17, Roll:  4 ----> 48
DEF: 46, Nature: NEUTRAL, IV: 17, Roll:  5 ----> 48
DEF: 46, Nature: NEUTRAL, IV: 17, Roll:  6 ----> 50
DEF: 46, Nature: NEUTRAL, IV: 17, Roll:  7 ----> 50
DEF: 46, Nature: NEUTRAL, IV: 17, Roll:  8 ----> 50
DEF: 46, Nature: NEUTRAL, IV: 17, Roll:  9 ----> 50
DEF: 46, Nature: NEUTRAL, IV: 17, Roll: 10 ----> 50
DEF: 46, Nature: NEUTRAL, IV: 17, Roll: 11 ----> 54
DEF: 46, Nature: NEUTRAL, IV: 17, Roll: 12 ----> 54
DEF: 46, Nature: NEUTRAL, IV: 17, Roll: 13 ----> 54
DEF: 46, Nature: NEUTRAL, IV: 17, Roll: 14 ----> 54
DEF: 46, Nature: NEUTRAL, IV: 17, Roll: 15 ----> 54
DEF: 46, Nature: NEUTRAL, IV: 17, Roll: 16 ----> 56
DEF: 46, Nature: NEUTRAL, IV: 18, Roll:  1 ----> 48
DEF: 46, Nature: NEUTRAL, IV: 18, Roll:  2 ----> 48
DEF: 46, Nature: NEUTRAL, IV: 18, Roll:  3 ----> 48
DEF: 46, Nature: NEUTRAL, IV: 18, Roll:  4 ----> 48
DEF: 46, Nature: NEUTRAL, IV: 18, Roll:  5 ----> 48
